ID,Easting,Northing,Latitude(DDD.DDDD),Longitude(DDD.DDDD)
6581,832714,838640,22.487327603,114.142337929
6582,832561,838747,22.488293531,114.140850881
6583,832538,838638,22.487309167,114.140627630
6584,832518,838619,22.487137546,114.140433322
6585,832597,838334,22.484564051,114.141201673
6586,832636,838305,22.484302253,114.141580720
6587,832414,838268,22.483967641,114.139423541
6588,832390,839014,22.490704269,114.139188502
6589,832363,839005,22.490622934,114.138926141
6590,831993,839068,22.491190964,114.135330362
6591,831967,839041,22.490947077,114.135077770
6592,832069,839260,22.492924989,114.136068415
6593,831778,839164,22.492057330,114.133240741
6594,831816,839221,22.492572163,114.133609864
6595,831608,839547,22.495515517,114.131587563
6596,831556,839530,22.495361858,114.131082266
6597,831271,839640,22.496354391,114.128312235
6598,831760,839754,22.497385217,114.133064142
6599,832109,839529,22.495354264,114.136456431
6600,832201,839496,22.495056482,114.137350589
6601,832216,839906,22.498758980,114.137495315
6602,831961,840001,22.499616243,114.135016856
6603,832599,839742,22.497278861,114.141217853
6604,832604,839697,22.496872504,114.141266549
6605,832714,840151,22.500972535,114.142334545
6606,832727,840118,22.500674559,114.142460960
6608,831757,840230,22.501683675,114.133033633
6609,831846,840454,22.503706715,114.133897967
6610,831439,840458,22.503741733,114.129942413
6611,831599,840635,22.505340557,114.131496896
6612,831600,840608,22.505096739,114.131506694
6613,831478,840559,22.504653912,114.130321140
6614,831456,840548,22.504554516,114.130107359
6615,831294,840855,22.507326379,114.128531944
6616,831225,840853,22.507308116,114.127861338
6618,831040,840798,22.506810888,114.126063499
6619,831047,840773,22.506585150,114.126131614
6620,830779,840493,22.504055802,114.123527897
6621,830944,840322,22.502512128,114.125132074
6622,830911,840364,22.502891301,114.124811215
6623,831105,840476,22.503903303,114.126696282
6624,831117,840466,22.503813035,114.126812940
6625,831219,840332,22.502603268,114.127804682
6626,831178,840270,22.502043262,114.127406415
6627,831386,840383,22.503064304,114.129427548
6628,831214,840159,22.501040996,114.127756640
6629,831163,840176,22.501194361,114.127260937
6630,831037,840129,22.500769551,114.126036549
6631,830802,840186,22.501283547,114.123752488
6632,830774,840244,22.501807219,114.123480166
6633,831220,839648,22.496426484,114.127816578
6635,830941,839772,22.497545405,114.125104765
6636,830709,839792,22.497725273,114.122850038
6637,830524,839529,22.495349667,114.121053095
6638,830477,839451,22.494645138,114.120596624
6639,830690,839811,22.497896788,114.122665323
6640,830684,839983,22.499449996,114.122606407
6641,830624,840007,22.499666528,114.122023213
6642,830282,840077,22.500297490,114.118699224
6643,830103,840202,22.501425651,114.116959120
6644,830041,840269,22.502030462,114.116356303
6645,831057,841314,22.511470616,114.126227025
6646,830121,838987,22.490453789,114.117138763
6647,830120,838957,22.490182873,114.117129162
6648,829660,837999,22.481530029,114.112662949
6649,829657,837907,22.480699220,114.112634180
6650,829521,837429,22.476382152,114.111314676
6651,829469,837360,22.475758847,114.110809695
6652,829398,837258,22.474837461,114.110120242
6653,829378,837036,22.472832628,114.109926869
6654,829307,836957,22.472118937,114.109237336
6655,829259,836640,22.469256098,114.108772339
6656,829238,836556,22.468497456,114.108568667
6657,829099,836155,22.464875679,114.107219909
6658,828976,836061,22.464026299,114.106025264
6659,828848,835896,22.462535728,114.104782386
6660,828851,835919,22.462743441,114.104811427
6661,828714,835732,22.461054151,114.103481235
6662,828695,835730,22.461036006,114.103296645
6663,828240,835065,22.455028693,114.098879317
6664,828237,835092,22.455272501,114.098850035
6665,829744,840315,22.502444750,114.113469672
6666,829644,840334,22.502615942,114.112497725
6667,829151,840393,22.503146750,114.107706142
6668,829078,840433,22.503507659,114.106996493
6669,828593,840259,22.501934260,114.102283737
6670,828576,840440,22.503568683,114.102117642
6671,828342,840460,22.503748220,114.099843352
6672,828160,840295,22.502257352,114.098075379
6673,827855,840412,22.503312430,114.095110564
6674,827924,840498,22.504089381,114.095780705
6675,830131,832699,22.433670477,114.117260221
6676,830141,832678,22.433480873,114.117357440
6677,829372,832525,22.432096289,114.109888132
6678,829289,832462,22.431527033,114.109082164
6679,828861,832467,22.431570388,114.104924661
6680,828927,832324,22.430279316,114.105566427
6681,828687,832534,22.432174667,114.103234150
6682,828656,832457,22.431479184,114.102933391
6683,828639,832431,22.431244317,114.102768382
6684,833356,836006,22.463542693,114.148581477
6685,827091,840539,22.504455350,114.087684711
6686,826882,840354,22.502783593,114.085654572
6687,826873,840483,22.503948462,114.085566340
6690,826499,840398,22.503178780,114.081932038
6691,830931,842112,22.518676464,114.124999704
6692,830899,842131,22.518847940,114.124688605
6693,830776,842359,22.520906472,114.123492275
6694,830762,842352,22.520843215,114.123356220
6695,831305,843439,22.530660884,114.128630759
6696,831001,843146,22.528014077,114.125676653
6697,831027,843201,22.528510827,114.125929203
6698,830769,842905,22.525837028,114.123422340
6699,830617,842726,22.524220096,114.121945489
6701,831627,843870,22.534553874,114.131759549
6702,831338,843514,22.531338257,114.128951308
6703,833415,844576,22.540933232,114.149139310
6705,840593,845021,22.544948619,114.218920621
6706,840556,844985,22.544623620,114.218560821
6707,840415,844841,22.543323601,114.217189692
6708,840346,844732,22.542339460,114.216518624
6709,840299,844680,22.541869994,114.216061582
6710,840058,844366,22.539035020,114.213717960
6711,840042,844335,22.538755114,114.213562346
6712,839687,844057,22.536245428,114.210110708
6713,839626,843991,22.535649546,114.209517583
6714,835224,841742,22.515343254,114.166727157
6715,835217,841727,22.515207794,114.166659130
6716,835105,842074,22.518341262,114.165570283
6717,835112,842102,22.518594117,114.165638301
6718,834824,842416,22.521429434,114.162838707
6719,834789,842450,22.521736437,114.162498474
6720,834634,842680,22.523813280,114.160991631
6721,834606,842730,22.524264771,114.160719414
6722,834459,842999,22.526693790,114.159290235
6723,834397,843166,22.528201793,114.158687374
6724,834062,843317,22.529564977,114.155430798
6725,834047,843313,22.529528837,114.155284995
6726,833849,843584,22.531975794,114.153359906
6727,833843,843579,22.531930634,114.153301589
6728,826515,840078,22.500289150,114.082089506
6729,826206,839703,22.496900963,114.079088861
6730,826095,839895,22.498634138,114.078008899
6731,825984,839806,22.497829769,114.076930733
6732,825646,839531,22.495344344,114.073647771
6733,825544,839487,22.494946369,114.072656814
6734,824147,838599,22.486918039,114.059087344
6735,824077,838540,22.486384748,114.058407567
6736,824099,838055,22.482005165,114.058625072
6737,823999,837921,22.480794376,114.057654383
6738,824086,837868,22.480316388,114.058500183
6739,823879,837418,22.476251221,114.056492250
6740,823942,837349,22.475628579,114.057104946
6741,823759,837032,22.472764611,114.055329270
6742,823856,836993,22.472413133,114.056272085
6743,823769,836652,22.469333131,114.055429426
6744,823668,836640,22.469224024,114.054448169
6745,823630,836143,22.464735630,114.054082902
6746,823538,835996,22.463407477,114.053190205
6747,823554,835806,22.461691817,114.053347180
6748,823472,835703,22.460761073,114.052551312
6749,823393,835436,22.458349359,114.051785930
6750,823461,835339,22.457473919,114.052447372
6752,824388,839309,22.493331306,114.061423966
6753,825069,839589,22.495864417,114.068039972
6754,825142,839571,22.495702348,114.068749528
7001,837111,818471,22.305194751,114.185055660
7006,835693,817288,22.294511647,114.171294409
7014,837172,818733,22.307560740,114.185647813
7015,837442,818550,22.305907975,114.188268069
7016,837819,818730,22.307533185,114.191927042
7025,838224,822217,22.339022438,114.195861897
7026,838170,822420,22.340855705,114.195337943
7029,837492,820844,22.326624131,114.188755080
7030,837123,820620,22.324601503,114.185173273
7031,836800,820462,22.323174801,114.182038076
7032,836494,820310,22.321802220,114.179067948
7033,836160,820153,22.320384429,114.175826109
7034,835933,820109,22.319987054,114.173622847
7035,835591,820043,22.319390935,114.170303420
7036,835531,819900,22.318099536,114.169721127
7041,835783,817790,22.299045045,114.172167641
7050,836152,820179,22.320619224,114.175748459
7051,836626,820409,22.322696225,114.180349180
7052,836879,820532,22.323806916,114.182804895
7053,837083,820628,22.324673768,114.184785024
7054,837352,820786,22.326100451,114.187396135
7055,837488,820873,22.326886021,114.188716277
7056,837906,821178,22.329640001,114.192773901
7059,837961,822096,22.337930018,114.193308742
7060,838057,822329,22.340034044,114.194240899
7065,842087,820098,22.319877897,114.233353580
7066,841781,820471,22.323247315,114.230384830
7067,841850,820244,22.321197149,114.231053768
7068,841936,819917,22.318243865,114.231887333
7074,841328,820346,22.322119884,114.225987512
7075,841173,820265,22.321388856,114.224482810
7076,840967,820203,22.320829534,114.222483170
7079,840232,820614,22.324542958,114.215350231
7080,839382,820687,22.325203942,114.207099999
7081,836850,818799,22.308156900,114.182522778
7082,835834,818531,22.305736743,114.172662375
7088,839426,820719,22.325492840,114.207527142
7089,840549,820379,22.322420010,114.218426506
7091,840986,820213,22.320919788,114.222667615
7092,841121,820196,22.320765893,114.223977883
7093,841339,820359,22.322237249,114.226094321
7094,841410,820206,22.320855359,114.226782967
7100,841799,820288,22.321594660,114.230558910
7101,841794,820477,22.323301457,114.230511032
7102,842105,820110,22.319986203,114.233528332
7103,836083,821988,22.336955545,114.175078537
7104,836125,821874,22.335926063,114.175486249
7105,836131,821554,22.333036278,114.175544518
7106,836110,821366,22.331338528,114.175340691
7107,836025,821114,22.329062811,114.174515651
7108,836214,820779,22.326037581,114.176350215
7111,832332,812563,22.251837466,114.138690000
7112,835614,812417,22.250523340,114.170529743
7113,835880,812404,22.250406021,114.173110269
7117,837042,813957,22.264430508,114.184383825
7120,834524,814192,22.266552011,114.159953497
7121,833690,814245,22.267029593,114.151861678
7122,834517,814200,22.266624249,114.159885572
7123,836447,814641,22.270607640,114.178611110
7125,843825,813845,22.263402684,114.250193121
7130,840439,816361,22.286135293,114.217348359
7131,839974,816141,22.284149618,114.212835644
7132,840054,816115,22.283914647,114.213611865
7133,839700,816853,22.290579993,114.210178401
7135,839163,816903,22.291032511,114.204967456
7136,836725,815853,22.281552726,114.181308781
7137,837453,815033,22.274147252,114.188372216
8001,834105,816153,22.284260628,114.155885589
8002,834150,816122,22.283980734,114.156322289
8003,834369,815892,22.281903942,114.158447632
8004,834046,816251,22.285145555,114.155312945
8006,834105,816276,22.285371395,114.155885424
8007,833956,816288,22.285479570,114.154439568
8008,833970,816365,22.286174947,114.154575308
8010,833868,816344,22.285985165,114.153585565
8011,833007,816557,22.287907278,114.145230282
8013,832649,816627,22.288538709,114.141756167
8015,832328,816542,22.287770403,114.138641445
8016,832243,816486,22.287264491,114.137816764
8017,831692,816467,22.287091536,114.132470054
8019,831185,816040,22.283234039,114.127551612
8022,830491,814822,22.272232540,114.120821787
8028,833568,811701,22.244055397,114.150682257
8029,833856,810994,22.237671131,114.153477136
8050,835064,815629,22.279529508,114.165191677
8051,835065,815497,22.278337465,114.165201478
8053,835832,815422,22.277660529,114.172643801
8054,835540,815413,22.277579155,114.169810504
8055,836653,815207,22.275718951,114.180609983
8056,836630,815254,22.276143396,114.180386826
8057,836624,815351,22.277019370,114.180328630
8058,836606,815350,22.277010343,114.180153975
8060,835462,811979,22.246567842,114.169055376
8065,839198,809591,22.225000256,114.205293742
8066,839130,808704,22.216990136,114.204632600
8072,840865,811209,22.239608276,114.221467364
8073,842568,810947,22.237236864,114.237986220
8074,842556,810977,22.237507828,114.237869934
8075,842902,809598,22.225053216,114.241220554
8081,837775,814700,22.271139795,114.191496218
8082,838404,821801,22.335265504,114.197608659
8085,838070,821696,22.334317677,114.194366381
8086,838086,822499,22.341569211,114.194522607
8087,837886,822082,22.337803663,114.192580684
8088,837880,822048,22.337496629,114.192522406
8089,837780,821906,22.336214378,114.191551549
8090,837727,821666,22.334047086,114.191036852
8091,837648,821556,22.333053788,114.190269905
8093,837864,821381,22.331473249,114.192366423
8094,837774,821219,22.330010376,114.191492658
8096,837632,821088,22.328827488,114.190114194
8097,837725,820937,22.327463793,114.191016772
8098,837400,821109,22.329017299,114.187862273
8099,837577,821102,22.328953959,114.189580342
8101,837514,820966,22.327725847,114.188968718
8102,837402,821097,22.328908931,114.187881678
8103,837687,823019,22.346265482,114.190649777
8105,845516,819485,22.314327130,114.266631891
8106,845511,819526,22.314697411,114.266583600
8109,845753,820228,22.321035565,114.268936522
8110,845770,820339,22.322037865,114.269102184
8111,845872,820106,22.319933173,114.270090812
8112,845981,820193,22.320718222,114.271149294
8113,845816,820360,22.322227253,114.269548792
8114,845838,820356,22.322191008,114.269762304
8115,845704,820556,22.323997864,114.268462859
8116,846080,820137,22.320211948,114.272109849
8117,846340,819820,22.317347750,114.274631417
